Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,8375,8374,574.363744,3246.857059,0.068581,0.387731
2,3815,3814,115.380654,730.465956,0.030244,0.191522
3,8623,8622,193.674215,2898.866396,0.022460,0.336217
4,262,261,6.011749,11.481054,0.022946,0.043989
5,2,1,0.246817,0.121560,0.123409,0.121560
6,9210,9209,166.701725,3451.765570,0.018100,0.374825
7,1333,1332,21.281233,93.609196,0.015965,0.070277
8,1994,1993,32.474357,177.043003,0.016286,0.088832
9,8137,8136,140.965384,2870.443490,0.017324,0.352808
10,8043,8042,135.419366,2717.533705,0.016837,0.337918
11,2,1,0.134068,0.056311,0.067034,0.056311
12,10818,10817,185.005259,5133.489003,0.017102,0.474576
13,3699,3698,62.067365,595.585602,0.016779,0.161056
14,4919,4918,84.885091,1006.564021,0.017257,0.204669
15,7161,7160,122.986434,2184.133009,0.017174,0.305047
16,8226,8225,136.174150,3016.564399,0.016554,0.366756
17,5741,5740,96.780444,1443.264463,0.016858,0.251440
18,7591,7590,124.432453,3073.398301,0.016392,0.404927
19,4502,4501,74.334019,837.082525,0.016511,0.185977
20,14996,14995,316.817904,11894.115835,0.021127,0.793205
21,9756,9755,170.336092,4542.117445,0.017460,0.465619
22,11869,11868,213.519463,7423.134657,0.017990,0.625475
23,998,997,15.408651,63.209823,0.015440,0.063400
24,13661,13660,230.499023,9436.804074,0.016873,0.690835
25,6652,6651,108.857990,2172.292241,0.016365,0.326611
26,3637,3636,64.435844,541.217025,0.017717,0.148850
27,1344,1343,21.779000,98.882917,0.016205,0.073628
28,2514,2513,41.146163,282.231273,0.016367,0.112309
29,10818,10817,181.433207,5775.335080,0.016771,0.533913
30,13974,13973,307.311989,10263.170672,0.021992,0.734500
31,10648,10647,175.607332,5677.650835,0.016492,0.533263
32,7472,7471,127.136688,2685.842118,0.017015,0.359502
33,6192,6191,108.142837,1705.495008,0.017465,0.275480
34,12808,12807,221.680626,8264.929657,0.017308,0.645345
35,1448,1447,29.335629,130.764438,0.020259,0.090369
36,4871,4870,92.842793,1058.253100,0.019060,0.217300
37,5262,5261,91.433855,1164.882713,0.017376,0.221418
38,17811,17810,317.243378,16789.535963,0.017812,0.942703
39,6420,6419,112.532994,2081.163009,0.017529,0.324219
40,2,1,0.170802,0.072046,0.085401,0.072046
41,8150,8149,137.990712,3561.860095,0.016931,0.437092
42,2,1,0.181947,0.158249,0.090974,0.158249
43,10712,10711,182.085400,5723.314262,0.016998,0.534340
44,5182,5181,88.437154,1207.792723,0.017066,0.233120
45,1665,1664,29.608648,154.906437,0.017783,0.093093
46,1286,1285,21.949124,93.785564,0.017068,0.072985
47,2,1,0.148814,0.107269,0.074407,0.107269
48,2886,2885,51.524062,354.612331,0.017853,0.122916
49,6699,6698,121.939137,2161.399334,0.018203,0.322693
50,5525,5524,94.975012,1355.727305,0.017190,0.245425
