Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,8375,8374,1235.495098,4411.467406,0.147522,0.526805
2,3815,3814,297.663554,1079.209336,0.078025,0.282960
3,8623,8622,546.840726,3893.030200,0.063417,0.451523
4,262,261,15.597135,18.927319,0.059531,0.072518
5,2,1,1.157084,0.242196,0.578542,0.242196
6,9210,9209,541.627231,4104.118639,0.058809,0.445664
7,1333,1332,75.506080,151.642861,0.056644,0.113846
8,1994,1993,113.280656,260.854484,0.056811,0.130885
9,8137,8136,423.966403,3339.345942,0.052104,0.410441
10,8043,8042,449.838569,3097.665854,0.055929,0.385186
11,2,1,1.272301,0.095608,0.636151,0.095608
12,10818,10817,669.105736,5952.302001,0.061851,0.550273
13,3699,3698,216.212001,791.151341,0.058451,0.213940
14,4919,4918,290.419040,1231.673053,0.059040,0.250442
15,7161,7160,426.710702,2681.660137,0.059588,0.374534
16,8226,8225,493.332579,3144.771292,0.059972,0.382343
17,5741,5740,345.488236,1646.719313,0.060179,0.286885
18,7591,7590,469.412492,2749.102693,0.061838,0.362201
19,4502,4501,281.213652,1048.866348,0.062464,0.233030
20,14996,14995,992.737147,9933.240071,0.066200,0.662437
21,9756,9755,621.814621,4256.811300,0.063737,0.436372
22,11869,11868,837.084665,6723.377227,0.070527,0.566513
23,998,997,63.292477,92.109120,0.063419,0.092386
24,13661,13660,943.828046,8557.471988,0.069089,0.626462
25,6652,6651,513.300424,2164.424745,0.077165,0.325428
26,3637,3636,249.282386,725.186281,0.068541,0.199446
27,1344,1343,88.615810,138.897190,0.065934,0.103423
28,2514,2513,172.045376,382.660544,0.068435,0.152272
29,10818,10817,758.668390,5275.379764,0.070130,0.487693
30,13974,13973,1014.125414,8935.928780,0.072572,0.639514
31,10648,10647,767.042928,5306.205361,0.072036,0.498376
32,7472,7471,667.702306,2685.200196,0.089361,0.359416
33,6192,6191,605.384575,1873.268314,0.097769,0.302579
34,12808,12807,939.326095,8324.893785,0.073339,0.650027
35,1448,1447,105.030399,161.511921,0.072535,0.111618
36,4871,4870,543.334404,1248.474709,0.111545,0.256360
37,5262,5261,398.002190,1439.805572,0.075637,0.273675
38,17811,17810,1308.851343,14565.265161,0.073486,0.817814
39,6420,6419,555.570609,2075.527748,0.086537,0.323341
40,2,1,0.157785,0.079782,0.078893,0.079782
41,8150,8149,608.743891,3233.702148,0.074693,0.396822
42,2,1,1.628156,0.448149,0.814078,0.448149
43,10712,10711,866.104001,5484.304613,0.080854,0.512025
44,5182,5181,382.995877,1392.802724,0.073909,0.268829
45,1665,1664,124.678463,206.312374,0.074882,0.123986
46,1286,1285,96.197157,140.691847,0.074803,0.109488
47,2,1,1.146663,0.185737,0.573332,0.185737
48,2886,2885,214.806896,487.120681,0.074431,0.168846
49,6699,6698,494.424321,2268.216292,0.073806,0.338641
50,5525,5524,407.844460,1589.902963,0.073818,0.287817
