Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
245,930,701,28.174521,32.436265,0.030295,0.046271
246,929,696,28.007487,34.098663,0.030148,0.048992
247,924,698,27.846284,32.898384,0.030137,0.047132
248,930,694,28.147289,33.529163,0.030266,0.048313
249,932,701,28.155345,33.540297,0.030210,0.047846
250,920,694,27.629536,31.999267,0.030032,0.046108
251,1007,752,30.413114,35.104755,0.030202,0.046682
252,1011,757,30.577034,37.229630,0.030244,0.049180
253,996,752,29.878269,35.332586,0.029998,0.046985
254,987,741,29.579989,34.440202,0.029970,0.046478
255,997,748,29.901399,35.651584,0.029991,0.047663
256,999,748,30.314213,35.193794,0.030345,0.047051
257,1006,751,30.233841,36.054729,0.030054,0.048009
258,1004,742,30.193777,35.940349,0.030073,0.048437
259,980,743,29.525468,35.630202,0.030128,0.047955
260,1007,753,30.300119,35.689158,0.030089,0.047396
261,1021,755,30.689304,36.322269,0.030058,0.048109
262,995,747,29.897317,35.105337,0.030048,0.046995
263,985,744,29.650825,36.914963,0.030102,0.049617
264,994,742,29.814225,35.856853,0.029994,0.048325
265,1003,750,30.022378,37.506921,0.029933,0.050009
266,990,744,29.806586,34.912273,0.030108,0.046925
267,985,742,29.610254,34.531539,0.030061,0.046538
268,1007,756,30.489452,36.199073,0.030278,0.047882
269,993,754,29.863721,35.264987,0.030074,0.046771
270,1033,764,32.146384,35.773016,0.031119,0.046823
271,987,747,29.602132,36.600384,0.029992,0.048996
272,993,747,29.936828,35.998661,0.030148,0.048191
273,1018,759,30.478737,34.655446,0.029940,0.045659
274,1004,754,30.161528,35.513405,0.030041,0.047100
275,1020,758,30.644470,35.965320,0.030044,0.047448
276,1003,750,30.202432,35.690075,0.030112,0.047587
277,1005,745,30.141263,34.305006,0.029991,0.046047
278,984,741,29.566165,34.753118,0.030047,0.046900
279,999,752,30.130576,36.678884,0.030161,0.048775
280,1014,757,30.557350,36.479538,0.030135,0.048190
281,999,745,30.097723,35.206869,0.030128,0.047258
282,1013,754,30.378933,63.380204,0.029989,0.084059
283,995,744,29.831509,35.095030,0.029981,0.047171
284,1005,750,30.260332,35.576675,0.030110,0.047436
285,1004,748,30.349820,36.721873,0.030229,0.049093
286,1000,752,29.954251,35.179681,0.029954,0.046781
287,998,752,29.829930,35.861555,0.029890,0.047688
288,993,747,29.852403,35.624451,0.030063,0.047690
289,1001,748,30.196729,37.380002,0.030167,0.049973
290,1002,758,30.141477,36.480907,0.030081,0.048128
291,999,748,30.092555,35.692384,0.030123,0.047717
292,1008,749,30.481350,35.810305,0.030239,0.047811
293,1005,751,30.276221,35.491841,0.030126,0.047259
294,1032,757,31.018394,36.321262,0.030057,0.047981
295,990,748,30.005857,36.575793,0.030309,0.048898
296,986,741,29.638217,34.843618,0.030059,0.047022
297,997,750,30.084310,35.500800,0.030175,0.047334
298,1003,748,30.075968,35.548499,0.029986,0.047525
299,994,751,29.740246,36.241852,0.029920,0.048258
300,1002,752,30.158211,35.192111,0.030098,0.046798
301,1078,800,32.729395,37.971213,0.030361,0.047464
302,1058,802,31.912921,38.475370,0.030163,0.047974
303,1086,806,32.578113,37.969421,0.029998,0.047108
304,1050,796,31.479591,37.446381,0.029981,0.047043
305,1069,805,32.221006,37.255936,0.030141,0.046281
306,1049,792,31.671067,36.774140,0.030192,0.046432
307,1053,795,31.830237,38.612302,0.030228,0.048569
308,1067,803,32.051311,38.576260,0.030039,0.048040
309,1062,800,32.086316,39.017283,0.030213,0.048772
310,1087,803,32.539016,38.584455,0.029935,0.048050
311,1076,801,32.300709,37.050265,0.030019,0.046255
312,1061,792,31.902908,38.025048,0.030069,0.048011
313,1069,802,32.019883,39.492368,0.029953,0.049242
314,1054,789,31.744749,37.652259,0.030118,0.047721
315,1077,795,32.452547,37.441802,0.030132,0.047097
316,1060,793,31.870766,38.654617,0.030067,0.048745
317,1077,801,32.402748,38.537865,0.030086,0.048112
318,1066,803,32.021214,37.050978,0.030039,0.046141
319,1071,797,32.208315,37.075900,0.030073,0.046519
320,1064,794,31.903569,36.638720,0.029985,0.046144
321,1067,799,32.133531,37.981538,0.030116,0.047536
322,1073,807,32.274192,38.371545,0.030078,0.047548
323,1069,797,32.151183,37.767139,0.030076,0.047387
324,1063,801,31.986634,38.095690,0.030091,0.047560
325,1060,800,31.970921,37.619093,0.030161,0.047024
326,1056,793,31.773315,38.000940,0.030088,0.047920
327,1080,802,32.652299,38.554077,0.030234,0.048072
328,1076,800,32.454068,37.307973,0.030162,0.046635
329,1061,799,31.929416,37.715495,0.030094,0.047203
330,1083,803,32.386281,36.721706,0.029904,0.045731
331,1068,802,32.568697,37.227701,0.030495,0.046419
332,1065,793,33.068598,39.312149,0.031050,0.049574
333,1066,798,32.095299,37.779849,0.030108,0.047343
334,1059,800,32.225917,38.809723,0.030431,0.048512
335,1057,792,31.746431,38.151576,0.030034,0.048171
336,1064,806,32.005573,37.879270,0.030080,0.046997
337,1059,804,32.009142,38.799230,0.030226,0.048258
338,1059,795,32.042214,38.729323,0.030257,0.048716
339,1036,789,31.192512,37.639439,0.030109,0.047705
340,1085,811,32.514783,38.860329,0.029968,0.047917
341,1058,796,31.965703,37.501652,0.030213,0.047113
342,1083,802,33.478162,38.142954,0.030912,0.047560
343,1082,810,32.655742,37.964565,0.030181,0.046870
344,1073,799,32.215088,37.215516,0.030023,0.046578
345,1068,803,32.419211,37.679628,0.030355,0.046924
346,1082,797,32.816294,38.344502,0.030329,0.048111
347,1086,807,32.755239,38.229082,0.030161,0.047372
348,1064,803,32.070642,36.825373,0.030142,0.045860
349,1072,801,32.209062,38.363309,0.030046,0.047894
350,1068,805,32.303770,37.557442,0.030247,0.046655
351,1126,845,33.792126,39.833125,0.030011,0.047140
352,1150,855,34.974468,40.687826,0.030413,0.047588
353,1130,844,33.981490,40.538335,0.030072,0.048031
354,1136,847,34.312872,40.204749,0.030205,0.047467
355,1131,847,35.601914,41.760918,0.031478,0.049305
356,1122,849,33.982070,39.831383,0.030287,0.046916
357,1132,854,33.982270,72.173326,0.030020,0.084512
358,1146,850,35.046177,41.380814,0.030581,0.048683
359,1118,849,35.828509,39.427764,0.032047,0.046440
360,1123,854,33.715726,41.402804,0.030023,0.048481
361,1126,850,35.002763,40.648738,0.031086,0.047822
362,1141,852,34.188541,41.000544,0.029964,0.048123
363,1128,849,34.031215,40.339251,0.030170,0.047514
364,1134,848,34.275869,40.565895,0.030226,0.047837
365,1130,850,34.215675,40.655387,0.030279,0.047830
366,1136,848,37.068071,39.364117,0.032630,0.046420
367,1141,852,34.611883,40.781306,0.030335,0.047865
368,1117,844,33.508573,40.467913,0.029999,0.047948
369,1125,848,34.042740,39.600508,0.030260,0.046699
370,1120,850,33.665423,40.735188,0.030058,0.047924
371,1133,852,34.033644,41.041992,0.030039,0.048171
372,1144,849,34.261412,40.313396,0.029949,0.047483
373,1141,851,34.112029,40.387101,0.029897,0.047458
374,1154,863,34.601187,39.931534,0.029984,0.046271
375,1157,859,34.716965,40.368538,0.030006,0.046995
376,1138,851,34.314836,39.937412,0.030154,0.046930
377,1120,845,33.606687,40.165759,0.030006,0.047533
378,1139,854,34.767831,41.209226,0.030525,0.048254
379,1126,850,33.830240,41.206810,0.030045,0.048479
380,1110,839,33.491672,39.520943,0.030173,0.047105
381,1125,851,33.742577,39.803260,0.029993,0.046772
382,1113,841,33.516557,40.567749,0.030114,0.048238
383,1142,852,34.211612,40.456346,0.029958,0.047484
384,1125,848,34.007788,41.221802,0.030229,0.048611
385,1137,852,34.366946,40.394658,0.030226,0.047412
386,1139,862,34.313598,40.371290,0.030126,0.046834
387,1132,848,34.020987,39.961920,0.030054,0.047125
388,1138,856,34.345498,42.099818,0.030181,0.049182
389,1149,855,34.520528,40.730936,0.030044,0.047639
390,1128,848,34.134714,40.723452,0.030261,0.048023
391,1142,856,34.454493,40.634396,0.030170,0.047470
392,1111,838,33.463043,39.534192,0.030120,0.047177
393,1114,847,33.485287,39.905744,0.030059,0.047114
394,1125,848,33.786125,40.623723,0.030032,0.047905
395,1148,858,34.394804,40.766794,0.029961,0.047514
396,1159,857,34.728770,40.548100,0.029964,0.047314
397,1132,853,34.101761,40.882483,0.030125,0.047928
398,1136,850,34.455435,41.118894,0.030330,0.048375
399,1118,842,33.668526,40.279027,0.030115,0.047837
400,1141,852,34.663336,41.365132,0.030380,0.048551
401,1190,893,36.234407,43.291338,0.030449,0.048479
402,1206,897,36.979944,45.242472,0.030663,0.050438
403,1191,891,35.836778,44.465793,0.030090,0.049905
404,1223,906,36.648564,41.479642,0.029966,0.045783
405,1200,900,36.160888,43.056783,0.030134,0.047841
406,1202,901,36.277708,42.692895,0.030181,0.047384
407,1198,908,35.952991,43.637650,0.030011,0.048059
408,1198,901,35.921499,43.229093,0.029985,0.047979
409,1208,901,36.330845,42.069843,0.030075,0.046692
410,1206,900,37.560854,42.886100,0.031145,0.047651
411,1187,899,35.665135,42.927308,0.030046,0.047750
412,1215,904,36.480324,43.677638,0.030025,0.048316
413,1207,897,36.341269,42.625005,0.030109,0.047520
414,1206,901,36.558620,43.546296,0.030314,0.048331
415,1181,895,35.834122,43.457566,0.030342,0.048556
416,1200,902,36.103977,43.331119,0.030087,0.048039
417,1201,909,36.181820,43.380775,0.030126,0.047724
418,1203,896,36.283419,43.424444,0.030161,0.048465
419,1194,900,41.102420,42.622408,0.034424,0.047358
420,1207,900,36.315421,43.241467,0.030087,0.048046
421,1205,899,36.409424,42.787691,0.030215,0.047595
422,1189,902,35.796779,44.493980,0.030107,0.049328
423,1210,897,36.335042,42.649035,0.030029,0.047546
424,1210,902,36.366114,42.684132,0.030055,0.047322
425,1214,907,36.447395,46.477497,0.030023,0.051243
426,1205,914,37.377319,45.957070,0.031019,0.050281
427,1202,905,36.161724,43.813760,0.030085,0.048413
428,1201,901,36.761066,43.559367,0.030609,0.048346
429,1196,898,36.077376,42.465476,0.030165,0.047289
430,1191,895,35.827039,42.682843,0.030081,0.047690
431,1199,903,35.931315,44.695696,0.029968,0.049497
432,1203,897,36.218932,42.354406,0.030107,0.047218
433,1200,906,36.255657,43.548933,0.030213,0.048067
434,1197,898,35.822017,43.945731,0.029926,0.048937
435,1204,900,36.235001,42.722245,0.030096,0.047469
436,1187,896,35.828644,42.182233,0.030184,0.047078
437,1207,909,36.488711,44.509512,0.030231,0.048965
438,1211,903,36.545353,42.869632,0.030178,0.047475
439,1199,905,36.016034,98.189259,0.030038,0.108496
440,1204,896,36.315857,42.772306,0.030163,0.047737
441,1180,891,35.439535,43.020683,0.030034,0.048284
442,1180,891,35.423308,42.722753,0.030020,0.047949
443,1207,902,36.313491,42.282377,0.030086,0.046876
444,1207,896,36.496422,42.054296,0.030237,0.046936
445,1198,897,36.034805,42.391732,0.030079,0.047259
446,1192,893,35.802459,42.381318,0.030036,0.047459
447,1191,895,35.714671,42.592830,0.029987,0.047590
448,1195,903,35.878851,42.722854,0.030024,0.047312
449,1225,910,37.209439,42.829841,0.030375,0.047066
450,1204,903,36.149636,43.699474,0.030025,0.048394
451,1253,945,37.632868,46.513248,0.030034,0.049220
452,1251,946,37.617429,45.809132,0.030070,0.048424
453,1296,953,38.895892,46.116264,0.030012,0.048391
454,1267,946,37.947319,44.297405,0.029951,0.046826
455,1279,955,38.373992,45.858231,0.030003,0.048019
456,1271,950,38.066540,45.971808,0.029950,0.048391
457,1260,952,38.334422,45.767606,0.030424,0.048075
458,1263,950,38.144992,45.350852,0.030202,0.047738
459,1262,955,37.969118,45.454306,0.030086,0.047596
460,1245,930,37.429697,44.633417,0.030064,0.047993
461,1281,955,38.670721,45.775047,0.030188,0.047932
462,1268,945,38.150812,46.149762,0.030087,0.048836
463,1256,948,37.818765,45.000634,0.030110,0.047469
464,1248,946,37.466305,43.571239,0.030021,0.046058
465,1275,957,194.059401,44.683743,0.152203,0.046691
466,1295,950,39.178889,46.302377,0.030254,0.048739
467,1264,942,38.440936,45.053415,0.030412,0.047827
468,1248,941,37.418843,44.588378,0.029983,0.047384
469,1253,950,38.080030,46.431125,0.030391,0.048875
470,1281,947,38.454488,45.170810,0.030019,0.047699
471,1266,952,38.217390,45.228468,0.030188,0.047509
472,1241,942,37.304644,44.730096,0.030060,0.047484
473,1263,945,38.118781,45.883959,0.030181,0.048554
474,1264,944,37.962652,45.511749,0.030034,0.048212
475,1268,943,38.355686,44.604966,0.030249,0.047301
476,1261,945,38.090288,45.247111,0.030206,0.047881
477,1261,944,38.249303,43.985883,0.030333,0.046595
478,1272,947,38.403692,43.077199,0.030192,0.045488
479,1251,937,37.799140,44.918884,0.030215,0.047939
480,1245,946,37.341825,45.071329,0.029993,0.047644
481,1269,951,38.055325,46.185742,0.029988,0.048565
482,1255,943,38.033141,45.254272,0.030305,0.047990
483,1283,958,38.849779,45.388942,0.030280,0.047379
484,1261,955,38.082686,45.211368,0.030200,0.047342
485,1276,946,38.362442,45.677298,0.030065,0.048285
486,1274,950,38.218314,45.374729,0.029999,0.047763
487,1266,956,38.095969,45.376136,0.030092,0.047465
488,1265,948,38.003358,45.852248,0.030042,0.048367
489,1257,952,37.795155,45.038717,0.030068,0.047310
490,1273,957,38.322783,47.169461,0.030104,0.049289
491,1276,953,38.453179,44.935205,0.030136,0.047151
492,1272,946,38.197947,45.312399,0.030030,0.047899
493,1271,953,38.115272,47.610639,0.029988,0.049959
494,1263,950,38.035743,44.304835,0.030115,0.046637
495,1262,950,37.950928,44.990992,0.030072,0.047359
496,1270,951,38.221752,45.292069,0.030096,0.047626
497,1270,950,38.111582,45.454353,0.030009,0.047847
498,1275,954,38.321764,46.372945,0.030056,0.048609
499,1269,953,38.029491,44.393713,0.029968,0.046583
500,1269,952,38.443627,45.429331,0.030294,0.047720
