Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,560,559,371.808278,399.366961,0.663943,0.714431
2,446,445,142.216431,180.498013,0.318871,0.405614
3,638,637,123.509848,174.732262,0.193589,0.274305
4,620,619,103.295608,165.648783,0.166606,0.267607
5,589,588,66.112702,100.472718,0.112246,0.170872
6,538,537,46.805255,86.150817,0.086999,0.160430
7,539,538,36.243498,56.137903,0.067242,0.104346
8,409,408,25.324938,41.545424,0.061919,0.101827
9,358,357,23.533720,39.579666,0.065737,0.110867
10,499,498,34.364039,281.888106,0.068866,0.566040
11,657,656,36.105500,61.238131,0.054955,0.093351
12,414,413,72.664467,29.601413,0.175518,0.071674
13,648,647,24.295217,45.133130,0.037493,0.069758
14,644,643,23.740904,43.657826,0.036865,0.067897
15,517,516,18.722917,34.774063,0.036215,0.067392
16,632,631,23.717931,44.892197,0.037528,0.071145
17,399,398,14.728957,26.124464,0.036915,0.065639
18,519,518,17.770259,33.173173,0.034239,0.064041
19,567,566,20.030185,37.814795,0.035327,0.066811
20,625,624,17.543632,38.233107,0.028070,0.061271
21,577,576,16.017208,28.481975,0.027759,0.049448
22,568,567,15.733856,27.429664,0.027700,0.048377
23,547,546,14.702421,26.242721,0.026878,0.048064
24,446,445,11.774067,20.644702,0.026399,0.046393
25,571,570,15.006584,27.645605,0.026281,0.048501
26,545,544,14.371858,26.327375,0.026370,0.048396
27,690,689,18.229642,33.167704,0.026420,0.048139
28,534,533,17.656554,31.827116,0.033065,0.059713
29,527,526,17.801297,31.470448,0.033779,0.059830
30,510,509,16.462918,30.006755,0.032280,0.058952
31,366,365,11.773910,21.741830,0.032169,0.059567
32,637,636,20.374722,37.986307,0.031985,0.059727
33,625,624,20.283416,37.044825,0.032453,0.059367
34,465,464,15.029007,27.230851,0.032320,0.058687
35,694,693,17.615526,33.219728,0.025383,0.047936
36,364,363,9.180438,17.155556,0.025221,0.047260
37,439,438,11.305800,20.564749,0.025754,0.046951
38,391,390,9.865636,18.382861,0.025232,0.047136
39,552,551,14.209669,26.552904,0.025742,0.048190
40,586,585,15.253645,27.790496,0.026030,0.047505
41,507,506,13.389862,25.096438,0.026410,0.049598
42,437,436,11.488492,21.412097,0.026289,0.049110
43,241,240,6.306450,11.446654,0.026168,0.047694
44,525,524,13.675457,25.723713,0.026048,0.049091
45,399,398,11.515620,19.633205,0.028861,0.049330
46,400,399,10.221693,19.356096,0.025554,0.048512
47,720,719,18.351572,34.478126,0.025488,0.047953
48,536,535,13.679134,24.866668,0.025521,0.046480
49,370,369,9.630697,17.326037,0.026029,0.046954
50,601,600,15.741131,28.045456,0.026192,0.046742
51,328,327,8.775696,15.101802,0.026755,0.046183
52,517,516,13.418557,24.399179,0.025955,0.047285
53,567,566,14.858597,25.985769,0.026206,0.045911
54,405,404,10.876398,18.318577,0.026855,0.045343
55,464,463,12.076104,20.932320,0.026026,0.045210
56,403,402,10.414841,18.136560,0.025843,0.045116
57,467,466,12.178901,21.049575,0.026079,0.045171
58,614,613,15.787117,27.428100,0.025712,0.044744
59,464,463,12.251231,21.196283,0.026404,0.045780
60,679,678,17.620377,30.774772,0.025950,0.045391
61,567,566,14.710423,25.633257,0.025944,0.045288
62,530,529,13.744426,23.610028,0.025933,0.044631
63,472,471,12.595794,21.326435,0.026686,0.045279
64,425,424,11.182984,19.709157,0.026313,0.046484
65,594,593,15.617465,27.015463,0.026292,0.045557
66,538,537,13.845967,24.271496,0.025736,0.045198
67,515,514,13.568965,23.255044,0.026348,0.045243
68,492,491,13.191848,22.739751,0.026813,0.046313
69,431,430,11.306832,19.572274,0.026234,0.045517
70,612,611,20.156066,35.102006,0.032935,0.057450
71,597,596,19.552910,34.183606,0.032752,0.057355
72,223,222,7.082508,12.010225,0.031760,0.054100
73,420,419,13.449456,23.804491,0.032023,0.056813
74,548,547,17.981481,31.728094,0.032813,0.058004
75,443,442,14.613035,25.183712,0.032987,0.056977
76,406,405,13.440273,22.936021,0.033104,0.056632
77,230,229,7.635958,12.787081,0.033200,0.055839
78,432,431,14.163885,24.957738,0.032787,0.057907
79,448,447,14.761706,25.603378,0.032950,0.057278
80,610,609,20.002814,35.050923,0.032791,0.057555
81,455,454,15.087117,25.975507,0.033158,0.057215
82,435,434,14.547318,25.085710,0.033442,0.057801
83,501,500,16.470387,29.181928,0.032875,0.058364
84,488,487,16.118662,27.808977,0.033030,0.057103
85,419,418,14.224786,148.926520,0.033949,0.356284
86,467,466,12.172030,21.560993,0.026064,0.046268
87,551,550,14.371893,25.833587,0.026083,0.046970
88,555,554,14.780667,26.025359,0.026632,0.046977
89,502,501,13.324024,22.890879,0.026542,0.045690
90,460,459,12.178466,21.214504,0.026475,0.046219
91,548,547,14.532166,25.365059,0.026519,0.046371
92,388,387,10.178138,17.779790,0.026232,0.045943
93,486,485,12.783105,22.571452,0.026303,0.046539
94,382,381,9.842366,17.311106,0.025765,0.045436
95,543,542,14.028938,30.132880,0.025836,0.055596
96,441,440,11.323817,19.886010,0.025678,0.045195
97,653,652,16.903646,29.763538,0.025886,0.045650
98,409,408,10.842690,18.752061,0.026510,0.045961
99,467,466,12.365539,21.072989,0.026479,0.045221
100,563,562,14.519507,25.112136,0.025790,0.044684
101,570,569,14.912087,26.236335,0.026162,0.046110
102,597,596,15.535303,27.161028,0.026022,0.045572
103,487,486,12.614976,21.825324,0.025903,0.044908
104,422,421,11.070309,19.231582,0.026233,0.045681
105,453,452,11.852875,20.923672,0.026165,0.046291
106,475,474,12.560769,21.661763,0.026444,0.045700
107,493,492,12.623311,21.898494,0.025605,0.044509
108,479,478,12.257487,21.707923,0.025590,0.045414
109,502,501,12.788843,21.794001,0.025476,0.043501
110,593,592,15.208701,26.089086,0.025647,0.044069
111,584,583,15.143328,25.537667,0.025930,0.043804
112,207,206,5.279525,8.802404,0.025505,0.042730
113,456,455,11.634911,20.076755,0.025515,0.044125
114,573,572,14.190611,25.037128,0.024765,0.043771
115,365,364,8.943009,15.571203,0.024501,0.042778
116,604,603,15.135456,26.307623,0.025059,0.043628
117,629,628,15.554842,27.055015,0.024729,0.043081
118,432,431,10.680573,18.624869,0.024724,0.043213
119,377,376,9.542769,16.092627,0.025312,0.042800
120,564,563,14.371474,24.697809,0.025481,0.043868
121,200,199,5.097823,8.668981,0.025489,0.043563
122,474,473,11.836938,20.460128,0.024972,0.043256
123,475,474,11.997676,21.266736,0.025258,0.044867
124,612,611,15.223198,26.602086,0.024875,0.043539
125,590,589,14.619873,25.672538,0.024779,0.043587
126,482,481,12.219216,21.931767,0.025351,0.045596
127,403,402,10.033809,17.181157,0.024898,0.042739
128,636,635,15.879811,27.760796,0.024968,0.043718
129,396,395,9.964843,16.811591,0.025164,0.042561
130,537,536,13.540611,24.229418,0.025215,0.045204
131,439,438,11.096977,19.294828,0.025278,0.044052
132,557,556,14.126769,24.636628,0.025362,0.044310
133,638,637,16.386874,30.992332,0.025685,0.048654
134,696,695,17.344665,30.686990,0.024920,0.044154
135,525,524,13.161982,22.806446,0.025070,0.043524
136,594,593,14.799924,26.103050,0.024916,0.044019
137,553,552,13.739963,24.204819,0.024846,0.043849
138,501,500,12.596195,21.631288,0.025142,0.043263
139,719,718,17.940300,31.278247,0.024952,0.043563
140,321,320,8.056920,13.698312,0.025099,0.042807
