Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,1060,1059,1825.917076,659.310780,1.722563,0.622579
2,946,945,243.094547,280.842054,0.256971,0.297187
3,990,989,129.119561,256.599295,0.130424,0.259453
4,881,880,81.557229,137.381146,0.092573,0.156115
5,1169,1168,82.006027,185.995870,0.070151,0.159243
6,873,872,53.671471,141.037837,0.061479,0.161741
7,1026,1025,53.044564,123.633530,0.051700,0.120618
8,1026,1025,52.025880,127.105126,0.050707,0.124005
9,948,947,46.741014,107.732635,0.049305,0.113762
10,929,928,44.822292,104.896382,0.048248,0.113035
11,1118,1117,53.244238,139.266193,0.047625,0.124679
12,745,744,23.297998,62.603477,0.031272,0.084144
13,1176,1175,45.847805,141.710051,0.038986,0.120604
14,1051,1050,40.608308,581.830635,0.038638,0.554124
15,1171,1170,36.414611,122.475376,0.031097,0.104680
16,1113,1112,35.031698,108.746904,0.031475,0.097794
17,1089,1088,34.917896,106.374564,0.032064,0.097771
18,871,870,26.713705,77.319425,0.030670,0.088873
19,1094,1093,34.029890,108.664851,0.031106,0.099419
20,981,980,600.535816,95.102023,0.612167,0.097043
21,1035,1034,32.035243,99.279656,0.030952,0.096015
22,1020,1019,31.595903,99.860675,0.030976,0.097999
23,1164,1163,36.062346,117.729269,0.030981,0.101229
24,902,901,27.740260,82.568943,0.030754,0.091641
25,803,802,29.397336,79.912838,0.036609,0.099642
26,1094,1093,35.450956,124.955087,0.032405,0.114323
27,731,730,28.649102,72.248875,0.039192,0.098971
28,1045,1044,41.023555,121.636277,0.039257,0.116510
29,1008,1007,345.965748,112.972116,0.343220,0.112187
30,834,833,32.668622,87.789173,0.039171,0.105389
31,1022,1021,40.360928,116.108727,0.039492,0.113721
32,1019,1018,33.013704,98.092367,0.032398,0.096358
33,1016,1015,32.528150,97.057151,0.032016,0.095623
34,962,961,30.830585,89.629160,0.032048,0.093267
35,927,926,28.240491,83.490040,0.030464,0.090162
36,1014,1013,30.953980,93.797593,0.030527,0.092594
37,1072,1071,33.146152,102.431405,0.030920,0.095641
38,995,994,30.741489,97.287571,0.030896,0.097875
39,1026,1025,31.276156,92.340038,0.030484,0.090088
40,1051,1050,32.376572,102.926147,0.030805,0.098025
41,978,977,30.060744,89.294260,0.030737,0.091396
42,1161,1160,35.709707,157.842955,0.030758,0.136072
43,1059,1058,32.340280,97.431056,0.030539,0.092090
44,1035,1034,31.710569,101.733188,0.030638,0.098388
45,1247,1246,38.429198,131.312738,0.030817,0.105387
46,1056,1055,32.395246,102.788869,0.030677,0.097430
47,830,829,25.365862,68.418092,0.030561,0.082531
48,838,837,25.555447,72.189185,0.030496,0.086248
49,962,961,29.525075,89.554722,0.030691,0.093189
50,1076,1075,33.050945,104.452374,0.030716,0.097165
51,922,921,28.259961,85.299241,0.030651,0.092616
52,1217,1216,37.737164,128.507811,0.031008,0.105681
53,951,950,28.936567,88.809132,0.030428,0.093483
54,1166,1165,44.613639,138.364339,0.038262,0.118768
55,1057,1056,32.482288,98.958170,0.030731,0.093710
56,999,998,30.573153,95.171372,0.030604,0.095362
