Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,20030,20029,2537.483003,32652.256573,0.126684,1.630249
2,662,497,41.711905,41.359253,0.063009,0.083218
3,666,495,39.568740,35.617357,0.059413,0.071954
4,670,500,35.380617,31.555938,0.052807,0.063112
5,675,505,29.023824,29.446676,0.042998,0.058310
6,668,494,25.421449,27.341837,0.038056,0.055348
7,656,497,23.417995,26.596096,0.035698,0.053513
8,663,502,22.125592,25.767643,0.033372,0.051330
9,666,505,18.150553,21.167853,0.027253,0.041917
10,668,500,17.550355,21.143270,0.026273,0.042287
11,665,494,17.672362,20.586989,0.026575,0.041674
12,665,497,17.258782,20.894007,0.025953,0.042040
13,667,496,16.672475,21.023657,0.024996,0.042386
14,666,500,16.661686,21.147792,0.025018,0.042296
15,675,500,16.840405,21.012898,0.024949,0.042026
16,645,493,17.030503,20.668123,0.026404,0.041923
17,658,492,16.404746,20.880266,0.024931,0.042440
18,673,504,16.872551,21.572730,0.025071,0.042803
19,647,496,16.112294,20.714297,0.024903,0.041763
20,677,505,16.787199,21.431451,0.024796,0.042439
21,659,494,16.676656,20.662092,0.025306,0.041826
22,676,503,16.824697,21.210511,0.024889,0.042168
23,675,505,17.417609,21.041792,0.025804,0.041667
24,665,498,16.629646,20.441754,0.025007,0.041048
25,670,506,16.654144,21.010034,0.024857,0.041522
26,662,505,16.500999,20.913867,0.024926,0.041414
27,661,495,16.533426,20.337539,0.025013,0.041086
28,660,490,16.463887,20.500414,0.024945,0.041838
29,679,503,16.972067,20.641547,0.024996,0.041037
30,679,501,17.070499,20.713654,0.025141,0.041345
31,667,505,16.554495,20.977516,0.024819,0.041540
32,660,497,16.513931,20.685570,0.025021,0.041621
33,673,498,16.964673,21.079823,0.025208,0.042329
34,665,498,16.591855,20.553982,0.024950,0.041273
35,671,506,16.727650,21.203735,0.024929,0.041905
36,664,498,16.623987,20.536854,0.025036,0.041239
37,664,495,16.332403,20.296013,0.024597,0.041002
38,673,505,16.678808,20.466167,0.024783,0.040527
39,667,498,16.375647,20.585107,0.024551,0.041336
40,667,502,16.260935,20.738491,0.024379,0.041312
41,657,493,16.051177,20.283015,0.024431,0.041142
42,666,504,16.327359,21.101187,0.024516,0.041867
43,664,491,16.100310,19.873867,0.024247,0.040476
44,670,502,16.300044,20.756409,0.024328,0.041347
45,665,504,16.280883,20.546872,0.024483,0.040768
46,652,496,15.916413,20.270727,0.024412,0.040868
47,679,503,16.575368,21.521632,0.024411,0.042787
48,653,493,16.020458,20.403817,0.024534,0.041387
49,673,499,16.446634,20.472650,0.024438,0.041027
50,687,516,16.802300,21.235654,0.024457,0.041154
51,745,559,18.200403,23.491872,0.024430,0.042025
52,734,549,17.902366,22.525982,0.024390,0.041031
53,747,552,18.382466,22.761738,0.024608,0.041235
54,741,549,18.032525,22.390061,0.024335,0.040783
55,721,539,17.631446,22.055561,0.024454,0.040919
56,743,557,18.177164,23.097980,0.024465,0.041469
57,737,549,17.982693,22.526484,0.024400,0.041032
58,742,553,20.896865,41.659031,0.028163,0.075333
59,736,552,25.993088,33.716599,0.035317,0.061081
60,729,545,26.333085,27.001386,0.036122,0.049544
61,737,555,21.268967,27.316465,0.028859,0.049219
62,726,549,20.851176,24.334553,0.028721,0.044325
63,728,552,19.026806,23.399029,0.026136,0.042390
64,735,556,19.281782,24.183209,0.026234,0.043495
65,719,543,18.772284,23.234790,0.026109,0.042790
66,737,548,19.276537,23.690916,0.026155,0.043232
67,717,544,18.636104,23.056130,0.025992,0.042383
68,726,549,18.932657,22.510922,0.026078,0.041004
69,731,552,19.183609,27.387994,0.026243,0.049616
70,745,550,19.467464,22.858148,0.026131,0.041560
71,742,546,19.551516,22.660635,0.026350,0.041503
72,717,549,18.757295,23.101163,0.026161,0.042079
73,745,555,18.344128,22.954979,0.024623,0.041360
74,724,546,17.673202,22.647230,0.024411,0.041478
75,735,549,17.973425,23.093849,0.024454,0.042065
76,730,548,17.960573,22.912263,0.024604,0.041811
77,734,554,17.949176,23.177906,0.024454,0.041837
78,732,551,17.952858,22.946810,0.024526,0.041646
79,726,546,19.353398,22.785403,0.026658,0.041732
80,736,551,18.033396,22.859569,0.024502,0.041487
81,746,561,18.274166,22.978853,0.024496,0.040961
82,725,538,17.745766,22.491676,0.024477,0.041806
83,733,551,17.969211,23.051501,0.024515,0.041836
84,730,550,17.851772,22.928627,0.024454,0.041688
85,744,554,18.232345,22.865404,0.024506,0.041273
86,739,550,18.097114,22.839784,0.024489,0.041527
87,735,548,17.919280,22.805394,0.024380,0.041616
88,740,555,18.219057,23.119889,0.024620,0.041657
89,729,550,17.834646,23.092954,0.024465,0.041987
90,725,545,17.781094,22.482284,0.024526,0.041252
91,731,551,17.963119,23.135268,0.024573,0.041988
92,749,559,18.443610,23.195445,0.024624,0.041495
93,720,542,17.715132,22.546014,0.024604,0.041598
94,718,541,17.679443,22.365179,0.024623,0.041340
95,731,547,17.887162,22.862373,0.024469,0.041796
96,740,545,18.131793,22.717849,0.024502,0.041684
97,748,551,18.356390,22.875975,0.024541,0.041517
98,750,555,18.436118,23.009012,0.024581,0.041458
99,732,547,18.003065,22.744567,0.024594,0.041581
100,743,553,18.115119,23.369914,0.024381,0.042260
101,799,604,19.876298,25.027652,0.024876,0.041437
102,792,597,19.455234,24.818891,0.024565,0.041573
103,802,602,19.884254,25.148729,0.024793,0.041775
104,805,601,20.566461,25.232802,0.025548,0.041985
105,797,597,19.686697,24.627946,0.024701,0.041253
106,790,599,19.504527,24.626227,0.024689,0.041112
107,812,608,20.102276,25.506259,0.024756,0.041951
108,796,598,19.718112,25.251387,0.024771,0.042226
109,803,597,19.816092,24.923147,0.024678,0.041747
110,795,597,19.842719,24.840340,0.024959,0.041609
111,796,599,19.589962,25.035470,0.024611,0.041795
112,791,597,19.543528,24.422523,0.024707,0.040909
113,797,603,19.650756,25.014782,0.024656,0.041484
114,801,596,19.888116,24.677716,0.024829,0.041406
115,784,592,19.452976,24.426508,0.024812,0.041261
