Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,8375,8374,786.351449,3737.956967,0.093893,0.446377
2,3815,3814,308.127334,814.447762,0.080767,0.213542
3,8623,8622,893.912019,3236.456794,0.103666,0.375372
4,262,261,13.490019,16.745463,0.051489,0.064159
5,2,1,0.260800,0.167919,0.130400,0.167919
6,9210,9209,434.933577,4153.305462,0.047224,0.451005
7,1333,1332,61.542316,127.287431,0.046168,0.095561
8,1994,1993,101.617735,228.189310,0.050962,0.114495
9,8137,8136,420.749554,3328.040277,0.051708,0.409051
10,8043,8042,430.932155,3323.686103,0.053579,0.413291
11,2,1,1.077846,0.108828,0.538923,0.108828
12,10818,10817,601.632987,5827.772931,0.055614,0.538761
13,3699,3698,207.953113,648.020137,0.056219,0.175235
14,4919,4918,287.372541,1085.970573,0.058421,0.220815
15,7161,7160,447.413417,2439.266775,0.062479,0.340680
16,8226,8225,552.014130,3195.623898,0.067106,0.388526
17,5741,5740,379.228562,1643.010367,0.066056,0.286239
18,7591,7590,534.956619,3241.459789,0.070472,0.427070
19,4502,4501,279.068182,1014.109765,0.061988,0.225308
20,14996,14995,1003.591601,12059.563032,0.066924,0.804239
21,9756,9755,773.785016,5084.101118,0.079314,0.521179
22,11869,11868,857.171077,7295.221145,0.072219,0.614697
23,998,997,68.549679,79.808842,0.068687,0.080049
24,13661,13660,1056.483474,9662.766490,0.077336,0.707377
25,6652,6651,573.395462,2373.814811,0.086199,0.356911
26,3637,3636,287.294855,638.666703,0.078992,0.175651
27,1344,1343,100.302794,118.586762,0.074630,0.088300
28,2514,2513,195.972962,327.737640,0.077953,0.130417
29,10818,10817,880.416238,5768.976441,0.081384,0.533325
30,13974,13973,1192.328803,10358.558669,0.085325,0.741327
31,10648,10647,1084.306675,5862.641462,0.101832,0.550638
32,7472,7471,652.420639,2533.906342,0.087315,0.339166
33,6192,6191,584.517179,1931.379457,0.094399,0.311966
34,12808,12807,1200.349735,8435.129268,0.093719,0.658634
35,1448,1447,120.513851,133.976748,0.083228,0.092589
36,4871,4870,433.439479,1111.169656,0.088984,0.228166
37,5262,5261,490.933910,1365.464026,0.093298,0.259545
38,17811,17810,1584.460578,17437.616364,0.088960,0.979091
39,6420,6419,553.672739,2602.029158,0.086242,0.405364
40,2,1,0.237716,0.129641,0.118858,0.129641
41,8150,8149,645.262111,3522.181306,0.079173,0.432223
42,2,1,0.701936,0.218464,0.350968,0.218464
43,10712,10711,847.113276,5745.464576,0.079081,0.536408
44,5182,5181,403.844399,1222.546185,0.077932,0.235967
45,1665,1664,134.150237,172.963706,0.080571,0.103945
46,1286,1285,100.832251,112.802164,0.078408,0.087784
47,2,1,0.785673,0.215871,0.392837,0.215871
48,2886,2885,225.285722,401.917692,0.078062,0.139313
49,6699,6698,533.097016,2281.885320,0.079579,0.340682
50,5525,5524,438.132951,1478.883955,0.079300,0.267720
