Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,16424,8374,1710.250424,1436.663573,0.104131,0.171562
2,7547,3814,599.408980,791.730426,0.079423,0.207585
3,2,1,3.223491,4.657307,1.611746,4.657307
4,7476,3779,3358.615261,1174.904253,0.449253,0.310903
5,6511,3282,1520.686356,1067.035468,0.233556,0.325117
6,16180,8256,968.293623,537.814985,0.059845,0.065142
7,24942,12878,1835.066421,829.549325,0.073573,0.064416
8,20088,10313,1277.740381,872.635806,0.063607,0.084615
9,15984,8166,1092.942796,615.211431,0.068377,0.075338
10,9175,4642,724.415131,265.970353,0.078955,0.057297
11,1456,730,127.964018,74.104451,0.087887,0.101513
12,18140,9300,1659.041904,485.185026,0.091458,0.052170
13,38606,20290,2905.476847,1015.549610,0.075260,0.050052
14,7695,3889,564.455460,195.333064,0.073354,0.050227
15,21071,10831,1593.407795,1070.479135,0.075621,0.098835
16,10002,5072,766.129859,264.789717,0.076598,0.052206
17,10053,5082,787.990908,308.743867,0.078384,0.060752
18,14007,7133,1096.608910,367.693994,0.078290,0.051548
19,8970,4541,697.647009,312.667965,0.077776,0.068854
20,2,1,1.679726,0.086813,0.839863,0.086813
21,2,1,0.302285,0.070877,0.151143,0.070877
22,6960,3509,548.679851,191.123511,0.078833,0.054467
23,21363,10989,1696.764438,576.770029,0.079425,0.052486
24,13482,6859,1053.754182,355.681708,0.078160,0.051856
25,2,1,2.513756,0.299413,1.256878,0.299413
26,10803,5476,951.107184,283.861145,0.088041,0.051837
27,3745,1876,288.919685,97.443032,0.077148,0.051942
28,13854,7056,1097.917503,371.260799,0.079249,0.052616
29,20102,10317,1604.236921,540.757285,0.079805,0.052414
30,13565,6899,1283.430348,378.498145,0.094613,0.054863
31,9985,5050,780.335063,277.798657,0.078151,0.055010
32,2239,1122,168.505651,61.247333,0.075259,0.054588
33,2,1,0.951139,0.150823,0.475570,0.150823
34,9828,4973,767.408020,271.530479,0.078084,0.054601
35,13886,7073,1089.062461,384.547338,0.078429,0.054368
36,7846,3957,606.438709,217.607739,0.077293,0.054993
37,13421,6841,1034.372071,374.902794,0.077071,0.054802
38,13383,6803,1032.160480,378.951468,0.077125,0.055704
39,2,1,1.096479,0.197369,0.548240,0.197369
40,10441,5288,792.045796,292.602639,0.075859,0.055333
41,15511,7918,1169.533230,434.057851,0.075400,0.054819
42,7507,3791,556.558779,209.432334,0.074139,0.055245
43,12724,6457,951.648666,360.053407,0.074792,0.055762
44,2,1,1.379376,0.197798,0.689688,0.197798
45,2779,1394,204.751291,76.717497,0.073678,0.055034
46,17242,8824,1415.286303,474.195749,0.082084,0.053739
47,10807,5482,796.811368,306.430088,0.073731,0.055897
48,6876,3469,514.110861,195.377298,0.074769,0.056321
49,13159,6698,965.907206,373.663989,0.073403,0.055787
50,21346,10954,1596.940459,627.077785,0.074812,0.057246
