Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,1060,1059,590.451186,800.623789,0.557029,0.756019
2,946,945,211.252925,301.570348,0.223312,0.319122
3,990,989,478.385244,880.800631,0.483217,0.890597
4,881,880,319.452829,714.923305,0.362603,0.812413
5,1169,1168,322.457325,6399.213907,0.275840,5.478779
6,873,872,161.693650,413.526543,0.185216,0.474228
7,1026,1025,206.000382,506.873654,0.200780,0.494511
8,1026,1025,177.781499,502.149808,0.173276,0.489902
9,948,947,161.544491,459.324944,0.170406,0.485032
10,929,928,157.597757,222.017143,0.169642,0.239243
11,1118,1117,50.756195,162.082997,0.045399,0.145106
12,745,744,30.093845,87.813353,0.040394,0.118029
13,1176,1175,43.489264,650.556848,0.036981,0.553665
14,1051,1050,29.717623,110.267067,0.028276,0.105016
15,1171,1170,32.906373,131.835092,0.028101,0.112680
16,1113,1112,32.298411,120.724553,0.029019,0.108565
17,1089,1088,30.108906,111.511343,0.027648,0.102492
18,871,870,22.104937,93.610440,0.025379,0.107598
19,1094,1093,27.344625,114.132094,0.024995,0.104421
20,981,980,24.433688,94.620450,0.024907,0.096551
21,1035,1034,25.893779,103.800120,0.025018,0.100387
22,1020,1019,25.735550,101.422518,0.025231,0.099531
23,1164,1163,28.994021,124.219489,0.024909,0.106810
24,902,901,29.360383,103.785305,0.032550,0.115189
25,803,802,25.746451,84.963769,0.032063,0.105940
26,1094,1093,35.495258,137.851053,0.032445,0.126122
27,731,730,18.195910,59.485881,0.024892,0.081488
28,1045,1044,26.216887,105.062311,0.025088,0.100634
29,1008,1007,25.559163,99.068473,0.025356,0.098380
30,834,833,20.649039,73.168026,0.024759,0.087837
31,1022,1021,25.520801,101.514098,0.024971,0.099426
32,1019,1018,25.663929,101.994004,0.025185,0.100191
33,1016,1015,25.484142,103.093216,0.025083,0.101570
34,962,961,23.948673,91.869656,0.024895,0.095598
35,927,926,22.789555,312.624254,0.024584,0.337607
36,1014,1013,25.202711,100.832008,0.024855,0.099538
37,1072,1071,26.647663,110.883715,0.024858,0.103533
38,995,994,24.749262,97.983863,0.024874,0.098575
39,1026,1025,25.452628,101.195585,0.024808,0.098727
40,1051,1050,25.917066,105.543335,0.024659,0.100517
41,978,977,24.513205,94.973917,0.025065,0.097210
42,1161,1160,28.933172,124.701436,0.024921,0.107501
43,1059,1058,26.236093,123.823068,0.024774,0.117035
44,1035,1034,32.783698,125.062302,0.031675,0.120950
45,1247,1246,39.804318,170.085676,0.031920,0.136505
46,1056,1055,33.478003,129.463881,0.031703,0.122715
47,830,829,26.552265,88.308089,0.031991,0.106524
