Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,20030,20029,2728.462355,49823.612655,0.136219,2.487574
2,662,497,38.641861,38.834038,0.058371,0.078137
3,666,495,34.560223,35.768537,0.051892,0.072260
4,670,500,31.497477,31.260721,0.047011,0.062521
5,675,505,28.565740,31.427575,0.042320,0.062233
6,668,494,28.777117,30.022255,0.043080,0.060774
7,656,497,37.790902,35.313889,0.057608,0.071054
8,663,502,18.850510,27.149975,0.028432,0.054084
9,666,505,16.763838,23.984410,0.025171,0.047494
10,668,500,16.666962,24.837190,0.024951,0.049674
11,665,494,16.691533,23.783164,0.025100,0.048144
12,665,497,16.199261,23.676992,0.024360,0.047640
13,667,496,15.883277,22.991115,0.023813,0.046353
14,666,500,16.468959,23.896683,0.024728,0.047793
15,675,500,16.426492,23.856062,0.024336,0.047712
16,645,493,16.583268,23.797889,0.025710,0.048272
17,658,492,15.889884,23.926244,0.024149,0.048631
18,673,504,17.526035,24.662277,0.026042,0.048933
19,647,496,15.908338,23.757484,0.024588,0.047898
20,677,505,16.053561,24.207188,0.023713,0.047935
21,659,494,16.392187,24.030152,0.024874,0.048644
22,676,503,16.327351,23.874980,0.024153,0.047465
23,675,505,16.582797,22.745830,0.024567,0.045041
24,665,498,16.348435,20.745084,0.024584,0.041657
25,670,506,16.083354,21.577980,0.024005,0.042644
26,662,505,16.203325,21.239770,0.024476,0.042059
27,661,495,16.824315,20.494044,0.025453,0.041402
28,660,490,15.995382,20.320682,0.024235,0.041471
29,679,503,16.323918,20.553273,0.024041,0.040861
30,679,501,16.417178,20.782618,0.024178,0.041482
31,667,505,16.030973,21.110473,0.024034,0.041803
32,660,497,15.954687,20.609856,0.024174,0.041469
33,673,498,17.603044,23.241278,0.026156,0.046669
34,665,498,16.493813,20.431594,0.024803,0.041027
35,671,506,16.192329,20.811776,0.024132,0.041130
36,664,498,16.045287,20.412698,0.024165,0.040989
37,664,495,16.163271,20.383499,0.024342,0.041179
38,673,505,16.115922,20.710976,0.023946,0.041012
