Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,20030,20029,2639.789958,23373.719782,0.131792,1.166994
2,534,267,45.953025,28.987343,0.086054,0.108567
3,482,241,44.083383,27.025466,0.091459,0.112139
4,611,306,50.482536,34.238979,0.082623,0.111892
5,430,215,28.537215,20.044351,0.066366,0.093230
6,466,233,27.302792,21.166176,0.058590,0.090842
7,552,276,30.662680,22.209498,0.055548,0.080469
8,666,333,28.685168,22.079302,0.043071,0.066304
9,535,268,21.775259,21.378396,0.040701,0.079770
10,592,296,24.229538,20.454504,0.040928,0.069103
11,456,230,16.074415,14.856029,0.035251,0.064591
12,430,215,14.378713,14.485734,0.033439,0.067376
13,674,337,21.956773,20.985582,0.032577,0.062272
14,599,300,19.471999,20.326155,0.032508,0.067754
15,541,271,17.409788,16.590962,0.032181,0.061221
16,605,303,20.727845,17.661212,0.034261,0.058288
17,514,257,16.840937,15.479412,0.032764,0.060231
18,519,260,16.859274,15.353125,0.032484,0.059050
19,638,319,27.582313,23.829231,0.043232,0.074700
20,604,302,23.721281,17.597500,0.039274,0.058270
21,666,333,25.084006,17.874088,0.037664,0.053676
22,654,328,25.780102,18.121354,0.039419,0.055248
23,599,300,21.795410,16.087075,0.036386,0.053624
24,652,326,23.486638,17.293136,0.036022,0.053046
25,644,322,23.316531,17.070023,0.036206,0.053012
26,580,290,20.978990,15.972473,0.036171,0.055077
27,596,298,24.329131,16.102202,0.040821,0.054034
28,742,372,29.604152,20.286624,0.039898,0.054534
29,620,310,21.233434,16.403469,0.034247,0.052914
30,704,352,23.878998,18.036088,0.033919,0.051239
31,645,323,21.909718,17.129576,0.033969,0.053033
32,480,240,16.416298,13.094903,0.034201,0.054562
33,790,395,26.759792,21.548683,0.033873,0.054554
34,869,435,29.645237,22.303736,0.034114,0.051273
35,575,288,202.422716,19.828290,0.352040,0.068848
36,732,366,28.985820,19.456857,0.039598,0.053161
37,604,302,22.633867,16.142717,0.037473,0.053453
38,660,330,25.043855,16.360530,0.037945,0.049577
