Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
106,475,474,12.635533,22.872551,0.026601,0.048254
107,493,492,12.801412,22.964443,0.025966,0.046676
108,479,478,12.300649,21.283721,0.025680,0.044527
109,502,501,13.063530,22.848516,0.026023,0.045606
110,593,592,15.440416,27.251395,0.026038,0.046033
111,584,583,15.103472,26.778429,0.025862,0.045932
112,207,206,5.365756,9.168783,0.025922,0.044509
113,456,455,11.711721,20.553093,0.025684,0.045172
114,573,572,14.901929,26.257359,0.026007,0.045904
115,365,364,9.378817,16.093766,0.025695,0.044214
116,604,603,15.916321,27.448408,0.026352,0.045520
117,629,628,16.150937,28.319936,0.025677,0.045095
118,432,431,11.286425,19.703420,0.026126,0.045716
119,377,376,9.738868,16.918971,0.025833,0.044997
120,564,563,14.610450,25.542668,0.025905,0.045369
121,200,199,5.163009,8.990009,0.025815,0.045176
122,474,473,12.227743,21.445564,0.025797,0.045339
123,475,474,12.183488,21.425379,0.025649,0.045201
124,612,611,15.731202,27.992561,0.025705,0.045814
125,590,589,15.249963,27.174633,0.025847,0.046137
126,482,481,12.493833,22.807458,0.025921,0.047417
127,403,402,10.364948,18.377061,0.025719,0.045714
128,636,635,16.383142,29.318287,0.025760,0.046171
129,396,395,10.334484,18.042149,0.026097,0.045676
130,537,536,13.810047,24.363283,0.025717,0.045454
131,439,438,11.310649,19.276564,0.025765,0.044010
132,557,556,14.509822,25.340978,0.026050,0.045577
133,638,637,16.537803,29.654846,0.025921,0.046554
134,696,695,18.400098,32.196485,0.026437,0.046326
135,525,524,13.718425,24.110907,0.026130,0.046013
136,594,593,15.445377,27.903072,0.026002,0.047054
137,553,552,14.612960,26.049252,0.026425,0.047191
138,501,500,13.308571,23.587312,0.026564,0.047175
139,719,718,18.658194,34.789636,0.025950,0.048454
140,321,320,8.352714,14.725734,0.026021,0.046018
141,415,414,10.931680,19.230567,0.026341,0.046451
142,401,400,10.422794,18.516008,0.025992,0.046290
143,273,272,7.107696,12.388627,0.026036,0.045546
144,547,546,14.265248,25.335376,0.026079,0.046402
145,367,366,9.610402,16.982730,0.026186,0.046401
146,508,507,13.308146,23.384146,0.026197,0.046123
147,457,456,12.021294,21.489862,0.026305,0.047127
148,770,769,20.079135,36.005925,0.026077,0.046822
149,473,472,12.401146,21.663751,0.026218,0.045898
150,703,702,18.437276,33.402524,0.026227,0.047582
151,411,410,11.646295,20.317992,0.028336,0.049556
152,469,468,12.520285,22.144007,0.026696,0.047316
153,478,477,12.469382,22.782643,0.026087,0.047762
154,480,479,12.741538,22.784459,0.026545,0.047567
155,355,354,11.506372,20.771894,0.032412,0.058678
156,560,559,2919.126978,94.657362,5.212727,0.169333
157,569,568,53.679340,95.271437,0.094340,0.167731
158,439,438,41.585585,73.935001,0.094728,0.168801
159,499,498,47.519040,84.082112,0.095229,0.168840
160,245,244,23.284482,41.555286,0.095039,0.170309
161,512,511,48.469229,85.897918,0.094666,0.168098
162,518,517,49.058541,87.070500,0.094708,0.168415
163,577,576,55.071589,98.206653,0.095445,0.170498
164,540,539,52.165104,91.242728,0.096602,0.169281
165,516,515,49.290346,87.789576,0.095524,0.170465
166,478,477,54.392104,83.875436,0.113791,0.175839
167,567,566,53.938732,96.563287,0.095130,0.170607
168,479,478,45.603340,80.518404,0.095205,0.168449
169,479,478,45.742726,81.817108,0.095496,0.171165
170,481,480,45.881836,81.185372,0.095388,0.169136
171,459,458,43.481123,78.021656,0.094730,0.170353
172,357,356,34.145844,60.829054,0.095647,0.170868
173,482,481,45.529120,82.028954,0.094459,0.170538
174,684,683,64.865529,115.991817,0.094833,0.169827
175,463,462,44.128901,77.950734,0.095311,0.168725
176,469,468,44.137789,79.560517,0.094110,0.170001
177,500,499,47.829508,86.254966,0.095659,0.172856
178,580,579,55.479696,98.261884,0.095655,0.169710
179,560,559,53.229206,94.105428,0.095052,0.168346
180,598,597,56.879641,101.383452,0.095116,0.169822
181,460,459,43.581941,79.092454,0.094743,0.172315
182,478,477,45.559872,82.447516,0.095314,0.172846
183,382,381,35.990946,63.978903,0.094217,0.167924
184,530,529,50.307858,90.172058,0.094920,0.170458
185,411,410,39.351611,69.968019,0.095746,0.170654
186,526,525,49.958096,90.712659,0.094977,0.172786
187,388,387,37.108242,66.094048,0.095640,0.170786
188,612,611,57.724582,105.863870,0.094321,0.173263
189,553,552,63.354394,106.151997,0.114565,0.192304
190,540,539,50.378876,91.632753,0.093294,0.170005
191,605,604,55.541308,105.612617,0.091804,0.174855
192,292,291,27.123886,48.900928,0.092890,0.168044
193,635,634,58.903677,109.071631,0.092762,0.172037
194,491,490,45.288923,84.296878,0.092238,0.172034
195,618,617,56.689024,120.671818,0.091730,0.195578
196,459,458,42.006552,76.814920,0.091518,0.167718
197,442,441,40.452884,75.894983,0.091522,0.172097
198,709,708,64.783369,120.956986,0.091373,0.170843
199,455,454,41.317463,78.075936,0.090808,0.171973
200,243,242,22.383191,40.399512,0.092112,0.166940
201,422,421,38.560976,72.328439,0.091377,0.171802
202,498,497,45.744918,84.519058,0.091857,0.170058
203,441,440,40.388522,74.220546,0.091584,0.168683
204,488,487,44.143288,83.278557,0.090458,0.171003
205,541,540,49.795214,92.049018,0.092043,0.170461
206,447,446,40.976905,75.362461,0.091671,0.168974
207,556,555,50.787972,93.364105,0.091345,0.168224
208,469,468,43.012554,79.803856,0.091711,0.170521
209,597,596,55.009233,101.529425,0.092143,0.170351
210,509,508,46.702063,86.611129,0.091753,0.170494
211,546,545,50.116415,93.465121,0.091788,0.171496
212,395,394,36.272879,67.533994,0.091830,0.171406
213,544,543,50.136869,92.315100,0.092163,0.170009
214,450,449,40.970731,76.245150,0.091046,0.169811
215,442,441,40.801581,76.278963,0.092311,0.172968
216,484,483,44.595491,83.607499,0.092139,0.173100
217,729,728,66.627913,125.694243,0.091396,0.172657
218,492,491,44.613879,83.801927,0.090679,0.170676
219,290,289,26.440652,49.107008,0.091175,0.169920
220,447,446,41.186111,75.697045,0.092139,0.169724
221,386,385,35.175973,66.340139,0.091129,0.172312
222,558,557,50.721199,95.709427,0.090898,0.171830
223,601,600,44.031550,27.470675,0.073264,0.045784
224,544,543,13.366592,24.776465,0.024571,0.045629
225,335,334,8.113961,15.162741,0.024221,0.045397
226,558,557,13.708324,25.742314,0.024567,0.046216
227,444,443,10.664852,20.190435,0.024020,0.045577
228,457,456,11.094015,20.738095,0.024276,0.045478
229,334,333,8.025009,14.814283,0.024027,0.044487
230,582,581,14.314305,26.416036,0.024595,0.045466
231,553,552,13.453360,24.977012,0.024328,0.045248
232,360,359,8.690269,15.965197,0.024140,0.044471
233,540,539,13.029647,24.494493,0.024129,0.045444
234,594,593,14.302271,27.198516,0.024078,0.045866
235,451,450,10.872019,20.542446,0.024106,0.045650
236,416,415,9.985234,19.117848,0.024003,0.046067
237,363,362,8.825255,16.260568,0.024312,0.044919
238,643,642,15.528365,29.620863,0.024150,0.046138
239,462,461,11.152787,21.543265,0.024140,0.046732
240,427,426,10.269448,19.395374,0.024050,0.045529
241,598,597,14.527327,27.257174,0.024293,0.045657
242,557,556,13.497758,25.651099,0.024233,0.046135
243,641,640,15.455863,29.335055,0.024112,0.045836
244,615,614,14.814977,27.780972,0.024089,0.045246
245,453,452,10.973803,20.347661,0.024225,0.045017
246,487,486,11.693213,22.313462,0.024011,0.045912
247,642,641,15.399787,29.489143,0.023987,0.046005
248,385,384,9.403592,17.111680,0.024425,0.044562
249,431,430,10.322987,19.674672,0.023951,0.045755
250,415,414,10.131979,18.687538,0.024414,0.045139
251,420,419,10.088542,19.014658,0.024020,0.045381
252,675,674,16.279353,30.588828,0.024118,0.045384
253,443,442,10.768235,20.339287,0.024308,0.046016
254,566,565,13.702834,26.097630,0.024210,0.046190
255,323,322,7.717352,14.688208,0.023893,0.045616
256,640,639,15.525623,29.103963,0.024259,0.045546
257,474,473,11.431289,21.638864,0.024117,0.045748
258,483,482,11.806095,21.788118,0.024443,0.045204
259,540,539,12.938277,24.710813,0.023960,0.045846
260,485,484,11.676922,22.205241,0.024076,0.045879
261,502,501,12.183767,22.901178,0.024270,0.045711
262,452,451,10.867105,20.757843,0.024042,0.046026
263,520,519,12.575106,23.506951,0.024183,0.045293
264,547,546,13.308182,25.300654,0.024329,0.046338
265,427,426,10.366777,19.226674,0.024278,0.045133
266,691,690,16.831910,31.573126,0.024359,0.045758
267,460,459,11.122856,21.070262,0.024180,0.045905
268,552,551,13.207496,25.414577,0.023927,0.046124
