Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
119,1223,612,30.984521,29.973951,0.025335,0.048977
120,1189,595,30.212436,28.988344,0.025410,0.048720
121,980,490,25.057936,24.619981,0.025569,0.050245
122,1090,546,27.166794,25.194808,0.024924,0.046144
123,1308,655,32.537639,32.162182,0.024876,0.049103
124,939,470,23.381970,22.663460,0.024901,0.048220
125,1482,742,36.888972,35.866494,0.024891,0.048338
126,1147,575,28.893688,28.187731,0.025191,0.049022
127,1010,505,25.130355,24.341269,0.024882,0.048201
128,915,458,22.677621,21.886728,0.024784,0.047788
129,952,476,23.488379,22.357236,0.024673,0.046969
130,900,450,22.300896,21.494405,0.024779,0.047765
131,948,475,23.449290,22.919219,0.024736,0.048251
132,850,426,21.305492,19.892089,0.025065,0.046695
133,1118,560,27.828255,26.994731,0.024891,0.048205
134,790,395,20.413363,18.499758,0.025840,0.046835
135,1254,627,31.069635,30.153457,0.024776,0.048092
136,972,487,24.174782,23.633373,0.024871,0.048528
137,1107,554,27.455325,27.122482,0.024802,0.048958
138,592,296,14.700666,13.692510,0.024832,0.046258
139,1103,552,27.390374,26.038522,0.024833,0.047171
140,633,317,15.937510,15.488404,0.025178,0.048859
141,848,424,21.060345,19.149317,0.024835,0.045163
142,1051,528,26.095367,25.021337,0.024829,0.047389
143,877,439,22.016314,20.319452,0.025104,0.046286
144,1020,511,25.342888,23.865181,0.024846,0.046703
145,1070,535,26.850466,25.521317,0.025094,0.047703
146,1014,507,25.460049,23.805004,0.025109,0.046953
147,1188,595,29.628241,28.836797,0.024940,0.048465
148,1292,647,32.133892,30.670836,0.024871,0.047405
149,956,478,23.834257,22.543362,0.024931,0.047162
150,1186,594,29.761246,28.316981,0.025094,0.047672
151,1073,537,26.997001,26.468260,0.025160,0.049289
152,1077,540,26.815224,25.304383,0.024898,0.046860
153,1013,507,25.367259,23.846207,0.025042,0.047034
154,1100,551,28.010216,26.594061,0.025464,0.048265
155,556,278,14.025205,13.936630,0.025225,0.050132
156,1218,610,31.250356,30.875441,0.025657,0.050615
157,885,443,22.113983,20.952746,0.024988,0.047297
158,1049,526,26.220554,24.984093,0.024996,0.047498
159,1044,522,25.848956,25.118696,0.024760,0.048120
160,1338,670,33.419253,32.363445,0.024977,0.048304
161,803,402,20.011643,18.603610,0.024921,0.046278
162,929,466,23.350432,22.003465,0.025135,0.047218
163,1116,560,27.821612,26.678056,0.024930,0.047639
164,920,460,23.252434,21.470810,0.025274,0.046676
165,948,476,23.521719,22.228897,0.024812,0.046699
166,922,461,22.942236,21.903018,0.024883,0.047512
167,992,496,24.733034,23.308955,0.024932,0.046994
168,1016,508,25.316693,24.143285,0.024918,0.047526
169,761,381,19.382536,18.896665,0.025470,0.049598
170,1026,514,25.634534,25.011196,0.024985,0.048660
171,1107,556,27.552428,26.020510,0.024889,0.046799
172,996,498,26.504462,23.269315,0.026611,0.046726
173,1112,557,27.631630,26.865169,0.024849,0.048232
174,1352,677,33.898777,32.114597,0.025073,0.047437
175,1257,630,31.480190,30.337625,0.025044,0.048155
176,762,382,18.978188,18.248542,0.024906,0.047771
177,1331,666,33.313468,31.917561,0.025029,0.047924
178,1231,616,30.714118,29.778801,0.024951,0.048342
179,1137,569,28.391761,27.349446,0.024971,0.048066
180,651,326,16.473309,16.020431,0.025305,0.049142
181,1032,517,25.837473,24.663405,0.025036,0.047705
182,1115,558,28.172969,27.542024,0.025267,0.049358
183,853,427,21.447374,20.996532,0.025143,0.049172
184,963,483,24.610847,23.008920,0.025556,0.047638
185,1514,758,39.355587,38.034228,0.025994,0.050177
186,867,434,23.078826,21.512855,0.026619,0.049569
187,1240,621,32.868974,31.656537,0.026507,0.050977
188,1257,629,31.559304,30.509260,0.025107,0.048504
189,1009,505,25.313445,24.616651,0.025088,0.048746
190,868,434,21.810538,20.449455,0.025127,0.047119
191,1073,537,27.325906,28.059427,0.025467,0.052252
192,847,424,21.828418,21.762275,0.025771,0.051326
193,832,416,21.310526,20.125762,0.025614,0.048379
194,851,426,21.426265,20.535517,0.025178,0.048205
195,778,390,19.563364,18.978311,0.025146,0.048662
196,1273,637,32.004456,30.537526,0.025141,0.047940
197,884,442,22.233004,21.748819,0.025150,0.049205
198,790,396,19.842875,19.563714,0.025118,0.049403
199,757,379,19.001664,18.467967,0.025101,0.048728
200,1130,566,28.415853,27.924157,0.025147,0.049336
201,962,481,24.138260,24.045348,0.025092,0.049990
202,868,434,21.749607,20.974700,0.025057,0.048329
203,1082,542,27.302589,26.873601,0.025233,0.049582
204,1099,550,27.410866,26.369849,0.024942,0.047945
205,1044,523,26.209046,25.763838,0.025104,0.049262
206,998,499,25.006993,23.884849,0.025057,0.047865
207,893,448,22.470059,21.654957,0.025162,0.048337
208,690,345,17.466876,16.223869,0.025314,0.047026
209,952,476,23.773736,22.234951,0.024972,0.046712
210,1282,644,32.279916,31.360607,0.025179,0.048697
211,942,471,82.106698,22.386272,0.087162,0.047529
212,1190,596,30.060439,29.238380,0.025261,0.049058
213,914,457,23.026880,21.808001,0.025194,0.047720
214,1192,597,30.270385,29.385391,0.025395,0.049222
215,840,420,21.551833,20.352324,0.025657,0.048458
216,1167,584,31.869934,28.265158,0.027309,0.048399
217,791,396,20.148114,19.464070,0.025472,0.049152
218,879,440,22.226370,20.504432,0.025286,0.046601
219,1348,674,34.568705,32.706794,0.025644,0.048526
220,782,391,20.120510,19.229133,0.025730,0.049179
221,1148,576,29.053933,28.051944,0.025308,0.048701
222,1187,594,30.162341,27.920342,0.025411,0.047004
223,1338,670,34.315709,34.352608,0.025647,0.051273
224,1088,545,27.583138,26.718592,0.025352,0.049025
225,1115,558,28.166339,26.526366,0.025261,0.047538
226,930,465,23.634220,22.436050,0.025413,0.048250
227,773,387,19.450649,18.876835,0.025163,0.048777
228,1050,525,26.430571,25.117897,0.025172,0.047844
229,1281,642,32.315757,30.874988,0.025227,0.048092
230,1146,574,28.929893,29.044842,0.025244,0.050601
231,881,441,22.411664,20.728659,0.025439,0.047004
232,1036,519,26.278128,25.465499,0.025365,0.049066
233,823,412,21.120572,19.499555,0.025663,0.047329
