Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,1118,559,630.648569,332.746679,0.564086,0.595253
2,889,445,221.425606,153.176714,0.249073,0.344217
3,1011,506,154.868426,111.623156,0.153183,0.220599
4,1139,571,134.285849,104.489108,0.117898,0.182993
5,1008,505,87.369550,74.689758,0.086676,0.147901
6,1277,639,73.956599,66.421110,0.057914,0.103945
7,1136,569,68.544717,62.019825,0.060339,0.108998
8,1338,669,75.061733,72.562193,0.056100,0.108464
9,1043,522,46.622164,50.278273,0.044700,0.096319
10,1236,619,67.459726,65.843715,0.054579,0.106371
11,968,486,30.407149,31.292900,0.031412,0.064389
12,1208,604,35.229814,38.072747,0.029164,0.063034
13,863,432,25.170202,27.321190,0.029166,0.063243
14,906,453,24.803690,28.415306,0.027377,0.062727
15,988,495,28.058890,31.667675,0.028400,0.063975
16,885,444,26.300459,28.102871,0.029718,0.063295
17,898,450,26.619922,27.986799,0.029644,0.062193
18,1037,520,29.255664,32.063369,0.028212,0.061660
19,1242,621,35.577062,39.565038,0.028645,0.063712
20,574,287,16.324787,14.950031,0.028440,0.052091
21,1078,539,31.533078,26.471683,0.029251,0.049113
22,1505,753,266.446856,47.515568,0.177041,0.063102
23,1021,511,40.097955,30.860306,0.039273,0.060392
24,945,473,33.770991,26.285591,0.035736,0.055572
25,1065,534,38.982081,30.244970,0.036603,0.056639
26,1176,589,43.154125,33.230159,0.036696,0.056418
27,1048,525,32.322993,23.553466,0.030843,0.044864
28,1097,550,34.932476,25.784809,0.031844,0.046881
29,937,470,30.591498,21.844588,0.032648,0.046478
30,1053,527,34.257911,23.903674,0.032534,0.045358
31,659,330,21.091620,15.605074,0.032005,0.047288
32,929,465,28.813299,21.622312,0.031015,0.046500
33,1409,707,45.803197,33.749122,0.032508,0.047736
34,827,414,26.020637,19.174840,0.031464,0.046316
35,540,270,17.390583,12.379739,0.032205,0.045851
36,824,414,26.082744,19.004831,0.031654,0.045905
37,1031,516,31.954609,24.285213,0.030994,0.047064
38,974,488,30.151905,23.593074,0.030957,0.048346
39,1104,552,32.705135,48.723684,0.029624,0.088268
40,1189,595,38.062836,28.936320,0.032012,0.048632
41,1325,663,42.307102,32.205503,0.031930,0.048575
42,790,396,25.828963,20.008321,0.032695,0.050526
43,929,465,30.016073,22.448466,0.032310,0.048276
44,716,358,23.395433,17.471660,0.032675,0.048804
45,976,488,31.522738,24.516545,0.032298,0.050239
46,780,390,24.529906,18.048382,0.031449,0.046278
47,1117,559,34.903186,26.381401,0.031247,0.047194
48,773,387,23.330046,18.232999,0.030181,0.047114
49,758,379,21.731959,17.969467,0.028670,0.047413
50,870,435,25.591840,20.180326,0.029416,0.046392
51,1378,690,41.414274,33.535518,0.030054,0.048602
52,1139,570,41.473289,29.187889,0.036412,0.051207
53,1161,581,42.130699,34.665987,0.036288,0.059666
54,1378,691,50.484741,41.267199,0.036636,0.059721
55,858,429,31.926241,25.402113,0.037210,0.059212
56,1269,635,46.405900,37.623772,0.036569,0.059250
57,913,457,35.552984,27.976101,0.038941,0.061217
58,1132,567,41.812094,34.016645,0.036936,0.059994
59,905,454,34.063354,27.349773,0.037639,0.060242
60,989,495,36.408440,29.713507,0.036813,0.060027
61,943,472,35.564373,28.474966,0.037714,0.060328
62,1115,558,41.361042,32.982486,0.037095,0.059108
63,1068,534,39.695927,54.940941,0.037168,0.102886
64,1085,543,34.898886,31.445598,0.032165,0.057911
65,1411,706,44.337513,33.539499,0.031423,0.047506
66,1462,733,46.070376,34.344082,0.031512,0.046854
67,1025,513,32.598902,25.228836,0.031804,0.049179
68,1135,569,37.119828,26.604228,0.032705,0.046756
