Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,560,559,371.696213,521.557125,0.663743,0.933018
2,446,445,134.120100,196.996076,0.300718,0.442688
3,520,519,103.578414,160.625497,0.199189,0.309490
4,562,561,90.353617,171.064690,0.160772,0.304928
5,380,379,52.170325,77.448531,0.137290,0.204350
6,491,490,46.848039,90.643532,0.095414,0.184987
7,634,633,54.812818,118.193123,0.086456,0.186719
8,546,545,35.094098,80.030663,0.064275,0.146845
9,479,478,34.505712,72.461168,0.072037,0.151592
10,497,496,36.301028,82.202294,0.073040,0.165730
11,333,332,124.767026,35.601598,0.374676,0.107234
12,512,511,27.099756,60.623135,0.052929,0.118636
13,552,551,25.578389,54.138585,0.046338,0.098255
14,496,495,18.666628,47.896991,0.037634,0.096762
15,636,635,23.064851,62.704616,0.036265,0.098747
16,374,373,14.610731,31.155490,0.039066,0.083527
17,339,338,11.653004,27.356403,0.034375,0.080936
18,565,564,19.671405,53.343567,0.034817,0.094581
19,578,577,40.500808,57.542632,0.070071,0.099727
20,664,663,23.278726,66.698389,0.035058,0.100601
21,317,316,8.686278,20.094493,0.027402,0.063590
22,652,651,17.670735,55.017602,0.027102,0.084512
23,647,646,17.517959,54.985999,0.027076,0.085118
24,439,438,11.607902,30.789356,0.026442,0.070295
25,517,516,14.477035,38.139706,0.028002,0.073914
26,534,533,14.383195,42.025805,0.026935,0.078848
27,574,573,19.534956,54.338629,0.034033,0.094832
28,722,721,24.123050,76.860293,0.033411,0.106602
29,406,405,13.778875,33.914240,0.033938,0.083739
30,503,502,16.584370,44.952569,0.032971,0.089547
31,378,377,12.892379,30.448319,0.034107,0.080765
32,700,699,23.761518,160.700158,0.033945,0.229900
33,465,464,13.050235,32.331712,0.028065,0.069680
34,427,426,11.389530,29.154436,0.026673,0.068438
35,639,638,16.771200,51.216011,0.026246,0.080276
36,362,361,9.814351,23.521022,0.027111,0.065155
37,377,376,10.790737,24.579898,0.028623,0.065372
38,474,473,13.067178,33.746866,0.027568,0.071346
39,395,394,10.738770,24.411852,0.027187,0.061959
40,628,627,17.094316,47.391573,0.027220,0.075585
41,537,536,14.396766,37.598799,0.026810,0.070147
42,482,481,13.182042,32.002098,0.027349,0.066532
43,605,604,16.803019,45.133571,0.027774,0.074724
44,403,402,12.740411,25.394716,0.031614,0.063171
45,616,615,17.190432,45.967508,0.027907,0.074744
46,554,553,15.032666,39.462388,0.027135,0.071361
47,479,478,13.628062,32.186201,0.028451,0.067335
48,440,439,12.036783,28.704984,0.027356,0.065387
49,513,512,14.751175,35.810832,0.028755,0.069943
50,563,562,15.557678,40.523732,0.027634,0.072106
51,478,477,14.380759,33.323801,0.030085,0.069861
52,436,435,13.171963,28.510578,0.030211,0.065542
53,563,562,15.983964,39.948671,0.028391,0.071083
54,489,488,13.731585,85.185643,0.028081,0.174561
55,427,426,12.242190,33.273067,0.028670,0.078106
56,468,467,13.972645,32.243649,0.029856,0.069044
57,444,443,13.175599,30.279982,0.029675,0.068352
58,698,697,19.614543,57.368391,0.028101,0.082308
59,494,493,14.441107,34.787637,0.029233,0.070563
60,481,480,13.808520,33.202677,0.028708,0.069172
61,650,649,20.154182,51.616905,0.031006,0.079533
62,611,610,17.327908,57.446890,0.028360,0.094175
63,612,611,21.606037,65.658727,0.035304,0.107461
64,394,393,13.909864,35.848571,0.035304,0.091218
65,625,624,23.966111,69.391664,0.038346,0.111205
66,440,439,16.137332,36.376323,0.036676,0.082862
67,356,355,13.082971,27.709758,0.036750,0.078056
68,574,573,21.264065,56.169403,0.037045,0.098027
69,499,498,18.978798,43.324503,0.038034,0.086997
70,443,442,15.967955,36.893831,0.036045,0.083470
71,521,520,18.835543,46.524751,0.036153,0.089471
72,435,434,15.299123,35.838776,0.035170,0.082578
73,395,394,14.534004,31.153625,0.036795,0.079070
74,542,541,19.845506,47.998636,0.036615,0.088722
75,574,573,20.982481,53.125850,0.036555,0.092715
76,565,564,17.121637,46.397907,0.030304,0.082266
77,382,381,11.368799,23.655349,0.029761,0.062088
78,591,590,17.668394,44.302179,0.029896,0.075088
79,495,494,15.195479,33.863213,0.030698,0.068549
80,513,512,15.082253,35.211074,0.029400,0.068772
81,469,468,14.313041,31.164381,0.030518,0.066591
82,600,599,18.221627,44.793313,0.030369,0.074780
83,480,479,14.827495,32.198222,0.030891,0.067220
84,488,487,14.843614,32.944177,0.030417,0.067647
85,468,467,14.490307,31.244120,0.030962,0.066904
86,484,483,14.326177,32.817762,0.029600,0.067946
87,666,665,19.921692,53.160267,0.029912,0.079940
88,602,601,18.386455,44.987567,0.030542,0.074855
89,602,601,18.565845,45.676740,0.030840,0.076001
90,560,559,17.007443,40.795085,0.030370,0.072979
91,556,555,16.480778,40.330935,0.029642,0.072668
92,455,454,13.202303,30.221205,0.029016,0.066567
93,512,511,15.080536,36.065870,0.029454,0.070579
94,536,535,15.705047,38.349535,0.029300,0.071681
95,554,553,16.765095,45.473045,0.030262,0.082230
96,511,510,15.230161,35.650455,0.029805,0.069903
97,492,491,15.023090,34.360716,0.030535,0.069981
