Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,16424,8374,1061.589828,839.334150,0.064636,0.100231
2,7547,3814,536.154967,427.961967,0.071042,0.112208
3,2,1,1.283938,0.306186,0.641969,0.306186
4,7476,3779,410.352335,308.320360,0.054889,0.081588
5,6511,3282,336.041410,221.214146,0.051611,0.067402
6,16180,8256,946.696319,406.037618,0.058510,0.049181
7,24942,12878,1512.408740,598.205741,0.060637,0.046452
8,20088,10313,2067.949987,500.899614,0.102945,0.048570
9,15984,8166,1053.221160,525.707625,0.065892,0.064378
10,9175,4642,630.879264,215.152622,0.068761,0.046349
11,1456,730,99.474163,38.778299,0.068320,0.053121
12,18140,9300,1228.112229,424.217432,0.067702,0.045615
13,38606,20290,2861.517847,1051.905743,0.074121,0.051844
14,7695,3889,588.447865,198.370741,0.076471,0.051008
15,21071,10831,1714.289034,497.832796,0.081358,0.045964
16,10002,5072,818.704605,254.699261,0.081854,0.050217
17,10053,5082,819.382570,240.569618,0.081506,0.047338
18,14007,7133,1284.074268,401.374354,0.091674,0.056270
19,8970,4541,775.220027,232.390784,0.086424,0.051176
20,2,1,2.127566,0.105960,1.063783,0.105960
21,2,1,0.448568,0.087693,0.224284,0.087693
22,6960,3509,622.648181,192.063320,0.089461,0.054734
23,21363,10989,1855.930056,493.996746,0.086876,0.044954
24,13482,6859,1114.639386,404.918325,0.082676,0.059035
25,2,1,0.973890,0.125307,0.486945,0.125307
26,10803,5476,922.040617,268.978243,0.085350,0.049119
27,3745,1876,303.458180,94.017344,0.081030,0.050116
28,13854,7056,1142.646481,334.781226,0.082478,0.047446
29,20102,10317,1686.396195,497.496000,0.083892,0.048221
30,13565,6899,1108.277359,467.514559,0.081701,0.067766
31,9985,5050,837.860188,243.671767,0.083912,0.048252
32,2239,1122,177.142802,59.137122,0.079117,0.052707
33,2,1,1.338947,0.187334,0.669474,0.187334
34,9828,4973,766.401425,235.790861,0.077981,0.047414
35,13886,7073,1077.734578,337.690801,0.077613,0.047744
36,7846,3957,581.770015,194.449891,0.074149,0.049141
37,13421,6841,1019.981552,400.428812,0.075999,0.058534
38,13383,6803,993.888547,436.623758,0.074265,0.064181
39,2,1,1.118637,0.175807,0.559319,0.175807
40,10441,5288,780.375371,263.484627,0.074741,0.049827
41,15511,7918,1152.398181,388.169063,0.074296,0.049024
42,7507,3791,543.274462,190.206800,0.072369,0.050173
43,12724,6457,928.040706,310.905279,0.072936,0.048150
44,2,1,0.665476,0.176410,0.332738,0.176410
45,2779,1394,215.195779,67.098805,0.077436,0.048134
46,17242,8824,1226.427324,439.094811,0.071130,0.049761
47,10807,5482,768.143502,268.689100,0.071078,0.049013
48,6876,3469,485.197380,167.255338,0.070564,0.048214
49,13159,6698,908.250829,449.581631,0.069021,0.067122
50,21346,10954,1621.637544,522.517210,0.075969,0.047701
